Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum
17363765,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,9659
ctretbar,,,11,0,11,12,0,12,0,0,0,0,0.000026,0,294,0.000094,0,1385
2440494073,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,9660
29954030,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,9661
478911372,,,0,2,2,0,2,2,1,1,1,0,0,0.000029,294,0.000021,0,9662
619827011,,,0,4,4,0,4,4,1,1,1,0,0,0.000047,294,0.000021,0,9663
1020600409,,,0,1,1,0,1,1,1,1,1,0,0,0,80,0.000021,80,9665
cut_with_an_e,,,1,0,1,1,0,1,0,0,0,0,0,0,80,0.000038,80,9664
808389817528680448,,,0,6,6,0,6,6,1,1,1,0,0,0.005983,17,0.000021,0,9668
cvonhaxthausen,,,1,0,1,1,0,1,0,0,0,0,0.00007,0,17,0.000024,0,9667
3265392849,,,0,1,1,0,1,1,1,1,1,0,0,0,81,0.000021,81,9670
cvunger,,,1,0,1,1,0,1,0,0,0,0,0,0,81,0.000038,81,9669
cyberdoc60,,,7,0,7,7,0,7,0,0,0,0,0.00004,0,294,0.000031,0,208
832253466454138881,,,0,3,3,0,3,3,1,1,1,0,0,0.000024,294,0.000021,0,9671
821731013416091649,,,0,1,1,0,1,1,1,1,1,0,0,0,294,0.000021,0,9673
d__nah,,,2,0,2,2,0,2,0,0,0,0,0.000001,0,294,0.000047,0,9672
910117008750112768,,,0,2,2,0,2,2,1,1,1,0,0,0.000107,294,0.000021,0,9674
d_herrmann,,,1,0,1,1,0,1,0,0,0,0,0.000002,0,294,0.000022,0,9380
d_stich,,,3,0,3,3,0,3,0,0,0,0,0.000006,0,294,0.000036,0,124
24155607,,,0,2,2,0,2,2,1,1,1,0,0,0,294,0.000021,0,9675
d_unit1991,,,1,0,1,1,0,1,0,0,0,0,0,0,294,0.000022,0,1140
d21lucka,,,1,0,1,1,0,1,0,0,0,0,0.000019,0,294,0.000021,0,7126
d3rsu,,,36,0,36,39,0,39,0,0,0,0,0.016058,0,17,0.000056,0,475
2754762849,,,0,2,2,0,2,2,1,1,1,0,0,0.001941,17,0.000021,0,9676
895641769508872192,,,0,5,5,0,5,5,1,1,1,0,0,0.003614,17,0.000021,0,9677
713163268081238016,,,0,1,1,0,1,1,1,1,1,0,0,0,82,0.000021,82,9679
dabornhoeft,,,1,0,1,1,0,1,0,0,0,0,0,0,82,0.000038,82,9678
daburna,,,6,0,6,6,0,6,0,0,0,0,0.000021,0,294,0.00003,0,69
56372420,,,0,5,5,0,5,5,1,1,1,0,0,0.000019,294,0.000021,0,9680
dahtesepp,,,4,0,4,4,0,4,0,0,0,0,0.000951,0,17,0.000042,0,2724
910513029430816768,,,0,1,1,0,1,1,1,1,1,0,0,0.000011,17,0.000021,0,9681
39048397,,,0,1,1,0,1,1,1,1,1,0,0,0,83,0.000021,83,9683
dailyautor,,,1,0,1,1,0,1,0,0,0,0,0,0,83,0.000038,83,9682
37733448,,,0,1,1,0,1,1,1,1,1,0,0,0,84,0.000021,84,9685
dainty_dragon,,,1,0,1,1,0,1,0,0,0,0,0,0,84,0.000038,84,9684
848778219243352064,,,0,1,1,0,1,1,1,1,1,0,0,0,85,0.000021,85,9687
dalton_dude,,,1,0,1,1,0,1,0,0,0,0,0,0,85,0.000038,85,9686
4338499113,,,0,1,1,0,1,1,1,1,1,0,0,0,86,0.000021,86,9689
