Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
3353927121,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5836,0,0
3393459063,,,0,5,5,0,5,5,1,1,1,0,0,0.000058,163,0.000036,0,5837,0,0
3395840399,,,0,13,13,0,15,15,1,1,1,0,0,0.000013,163,0.000036,0,5839,0,0
34554431,,,0,9,9,0,13,13,1,1,1,0,0,0.000035,163,0.000036,0,5840,0,0
3481684463,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5841,0,0
3652730961,,,0,5,5,0,5,5,1,1,1,0,0,0.000011,163,0.000036,0,5842,0,0
3666364335,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5843,0,0
383431743,,,0,4,4,0,4,4,1,1,1,0,0,0.000009,163,0.000036,0,5846,0,0
3882163577,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5847,0,0
388454311,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5848,0,0
395403353,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5849,0,0
405650302,,,0,5,5,0,6,6,1,1,1,0,0,0.000014,163,0.000036,0,5850,0,0
4127129181,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5851,0,0
418276728,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5852,0,0
4185194188,,,0,8,8,0,9,9,1,1,1,0,0,0.000332,163,0.000036,0,5853,0,0
425304292,,,0,4,4,0,4,4,1,1,1,0,0,0.000014,163,0.000036,0,5854,0,0
427352712,,,0,8,8,0,9,9,1,1,1,0,0,0.000029,163,0.000036,0,5855,0,0
455392322,,,0,4,4,0,4,4,1,1,1,0,0,0.000008,163,0.000036,0,5856,0,0
4724747236,,,0,6,6,0,6,6,1,1,1,0,0,0.00002,163,0.000036,0,5857,0,0
4754750963,,,0,2,2,0,2,2,1,1,1,0,0,0.000012,163,0.000036,0,5858,0,0
47954340,,,0,8,8,0,10,10,1,1,1,0,0,0.000013,163,0.000036,0,5859,0,0
486341156,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5860,0,0
4904619394,,,0,6,6,0,8,8,1,1,1,0,0,0.000009,163,0.000036,0,5861,0,0
494415243,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5862,0,0
507057014,,,0,4,4,0,4,4,1,1,1,0,0,0.000005,163,0.000036,0,5863,0,0
514675400,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5864,0,0
569786814,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5865,0,0
633533219,,,0,4,4,0,4,4,1,1,1,0,0,0.000004,163,0.000036,0,5866,0,0
704645860290916353,,,0,4,4,0,4,4,1,1,1,0,0,0.00001,163,0.000036,0,5867,0,0
70683918,,,0,3,3,0,5,5,1,1,1,0,0,0.000005,163,0.000036,0,5868,0,0
71838227,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5869,0,0
722070580242026497,,,0,4,4,0,5,5,1,1,1,0,0,0.000009,163,0.000036,0,5870,0,0
730300986863042560,,,0,2,2,0,7,7,1,1,1,0,0,0.000004,163,0.000036,0,5871,0,0
739181663788355589,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5872,0,0
750313500799561728,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5873,0,0
752559084881211392,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5874,0,0
753866409671815168,,,0,8,8,0,8,8,1,1,1,0,0,0.000028,163,0.000036,0,5875,0,0
766024985060212736,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5876,0,0
781950015858176001,,,0,2,2,0,2,2,1,1,1,0,0,0.000004,163,0.000036,0,5877,0,0
794947913025814528,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5878,0,0
816401586087927808,,,0,10,10,0,11,11,1,1,1,0,0,0.000027,163,0.000036,0,5879,0,0
816945426716827648,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5880,0,0
82326779,,,0,8,8,0,10,10,1,1,1,0,0,0.000016,163,0.000036,0,5881,0,0
82828746,,,0,3,3,0,4,4,1,1,1,0,0,0.000002,163,0.000036,0,5882,0,0
840220435388198914,,,0,4,4,0,4,4,1,1,1,0,0,0.000012,163,0.000036,0,5883,0,0
841694079457067012,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5884,0,0
842541879031939072,,,0,1,1,0,1,1,1,1,1,0,0,0.000001,163,0.000036,0,5885,0,0
843105656991301633,,,0,2,2,0,2,2,1,1,1,0,0,0.000001,163,0.000036,0,5886,0,0
845377222009606146,,,0,2,2,0,2,2,1,1,1,0,0,0.000002,163,0.000036,0,5887,0,0
